demand_node_index,truck_node_index,distance,scaled_demand
demand44,truck42,168.97646685576234,26
demand44,truck45,267.39689885177575,7
demand44,truck52,401.65571514969236,0
demand44,truck53,412.24638327552384,0
demand44,truck54,379.6641192233589,0
demand44,truck44,350.88634756296796,0
demand44,truck55,291.9887255571519,2
demand47,truck0,720.8297178041361,0
demand47,truck1,699.2440011424693,0
demand47,truck2,579.663949187059,0
demand47,truck8,583.8646630032133,0
demand47,truck9,507.3761169915003,0
demand47,truck10,441.3708927693498,0
demand47,truck12,544.018514440496,0
demand47,truck15,430.1491961175275,0
demand47,truck16,345.8326167681448,0
demand47,truck17,329.92507488302437,0
demand47,truck18,326.5314263352482,0
demand47,truck22,404.1946335557052,0
demand47,truck23,447.0499404163143,0
demand47,truck27,384.08331027341274,0
demand47,truck30,195.5318796686009,39
demand47,truck31,129.66472914792215,64
demand47,truck33,90.7312336674692,75
demand47,truck34,146.2315939337192,58
demand47,truck36,214.0168861323768,32
demand47,truck37,295.0944954953201,2
demand47,truck41,303.2917888451066,0
demand47,truck42,224.0330123816795,28
demand47,truck45,114.95783907718605,69
demand47,truck52,341.68470444991567,0
demand47,truck53,367.7835596222566,0
demand47,truck54,269.0714005432706,12
demand47,truck44,240.2936288828797,22
demand47,truck55,114.43016976588224,70
demand48,truck0,562.7007499680881,0
demand48,truck1,541.1150333064213,0
demand48,truck2,420.63135328650253,0
demand48,truck8,425.0795678921512,0
demand48,truck9,348.3435210909438,0
demand48,truck10,247.832165475276,13
demand48,truck12,384.98591853993946,0
demand48,truck15,272.0202282814795,7
demand48,truck16,186.8312521692037,28
demand48,truck17,170.92371028408326,32
demand48,truck18,132.9926990411744,42
demand48,truck22,210.65590626163146,22
demand48,truck23,331.96204079947717,0
demand48,truck27,316.6034753587226,0
demand48,truck30,172.06703741407543,32
demand48,truck31,195.78466664530924,26
demand48,truck33,239.35233918780673,15
demand48,truck34,215.82496074559518,21
demand48,truck36,229.73064665817066,18
demand48,truck37,310.4743989119683,0
demand48,truck41,393.55675684080103,0
demand48,truck42,314.59577069502166,0
demand48,truck45,329.11640832999745,0
demand48,truck52,226.59680483307844,18
demand48,truck53,252.69566000541943,12
demand48,truck54,153.98350092643344,37
demand48,truck44,125.20572926604248,44
demand48,truck55,328.5887390186937,0
demand49,truck0,718.4446271902212,0
demand49,truck1,696.8589105285545,0
demand49,truck2,577.349567382919,0
demand49,truck8,581.4795723892985,0
demand49,truck9,505.06173518736034,0
demand49,truck10,480.31043126578,0
demand49,truck12,541.704132636356,0
demand49,truck15,427.83481431338754,0
demand49,truck16,343.5182349640049,0
demand49,truck17,327.6106930788844,0
demand49,truck18,365.47096483167843,0
demand49,truck22,443.1341720521354,0
demand49,truck23,444.4016275718488,0
demand49,truck27,344.60927127518835,0
demand49,truck30,247.09710415054306,8
demand49,truck31,300.51450795755403,0
demand49,truck33,261.581012477101,6
demand49,truck34,197.79681841566136,15
demand49,truck36,131.0536044623305,25
demand49,truck37,212.1312138252738,13
demand49,truck41,191.95620206345,16
demand49,truck42,112.69742560002288,28
demand49,truck45,211.11785759603632,13
demand49,truck52,339.37032264577573,0
demand49,truck53,365.46917781811663,0
demand49,truck54,266.7570187391307,5
demand49,truck44,237.97924707873975,9
demand49,truck55,235.70968430141238,10
demand51,truck0,488.1896971669914,0
demand51,truck1,448.86932086014855,0
demand51,truck2,327.09100742383066,0
demand51,truck8,331.53922202947933,0
demand51,truck9,254.80317522827193,12
demand51,truck10,154.29181961260412,40
demand51,truck12,291.4455726772676,2
demand51,truck15,204.92337981420948,26
demand51,truck16,119.73440370193367,50
demand51,truck17,103.82686181681323,54
demand51,truck18,65.89585057390434,55
demand51,truck22,117.11556039895956,50
demand51,truck23,310.64313611389906,0
demand51,truck27,321.49342875057107,0
demand51,truck30,240.6922477151608,16
demand51,truck31,263.4127722650526,10
demand51,truck33,306.98044480755004,0
demand51,truck34,284.45017104668057,4
demand51,truck36,298.355856959256,0
demand51,truck37,379.09960921305367,0
demand51,truck41,462.18196714188633,0
demand51,truck42,383.22098099610696,0
demand51,truck45,397.7416186310828,0
demand51,truck52,205.27790014750036,26
demand51,truck53,231.37675531984135,19
demand51,truck54,160.67592948802363,38
demand51,truck44,193.83093956712787,29
demand51,truck55,397.21394931977903,0
demand53,truck0,315.4056708468974,0
demand53,truck1,276.08529454005463,5
demand53,truck2,154.3069811037367,29
demand53,truck8,158.75519570938536,28
demand53,truck9,82.01914890817794,40
demand53,truck10,116.94381421526356,37
demand53,truck12,118.66154635717362,36
demand53,truck15,160.4151534988879,28
demand53,truck16,240.49506835941418,12
demand53,truck17,259.3825105342657,8
demand53,truck18,230.46136089454723,14
demand53,truck22,154.31894469566666,29
demand53,truck23,292.0727156355294,2
demand53,truck27,358.8165216523241,0
demand53,truck30,395.3754996697202,0
demand53,truck31,427.9782825856955,0
demand53,truck33,471.545955128193,0
demand53,truck34,439.13342300124003,0
demand53,truck36,453.0391089138155,0
demand53,truck37,483.16115318730147,0
demand53,truck41,566.2435111161341,0
demand53,truck42,537.9042329506664,0
demand53,truck45,552.4248705856422,0
demand53,truck52,242.60099304925347,11
demand53,truck53,213.38250615654695,17
demand53,truck54,315.359181442583,0
demand53,truck44,348.5141915216873,0
demand53,truck55,551.8972012743384,0
